RowId,YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Response,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,Geolocation,ClassID,TopicID,QuestionID,ResponseID,LocationID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3,Report
,2017,2017,MS,Mississippi,BRFSS,Screenings and Vaccines,Influenza vaccine within past year,Percentage of older adults who reported influenza vaccine within the past year,,%,PRCTG,Percentage,37.0,37.0,,,32.9,41.2,,Age Group,50-64 years,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C03,TSC08,Q18,,28,AGE,5064,RACE,WHT,,,
,2015,2015,MS,Mississippi,BRFSS,Overall Health,Recent activity limitations in past month,Mean number of days with activity limitations in the past month,,Number,MEAN,Mean,6.0,6.0,,,4.9,7.2,,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC03,Q35,,28,AGE,65PLUS,RACE,WHT,,,
,2018,2018,MS,Mississippi,BRFSS,Overall Health,Recent activity limitations in past month,Mean number of days with activity limitations in the past month,,Number,MEAN,Mean,7.5455555555555565,,~,No Data Available,,,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C01,TOC03,Q35,,28,AGE,65PLUS,RACE,ASN,,,
,2015,2015,MS,Mississippi,BRFSS,Smoking and Alcohol Use,Current smoking,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,,%,PRCTG,Percentage,18.606666666666666,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C04,TAC01,Q17,,28,AGE,65PLUS,RACE,HIS,,,
,2018,2018,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,No leisure-time physical activity within past month,Percentage of older adults who have not had any leisure time physical activity in the past month,,%,PRCTG,Percentage,40.50777777777777,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C02,TNC03,Q16,,28,AGE,65PLUS,RACE,HIS,,,
,2016,2016,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",,%,PRCTG,Percentage,38.6,38.6,,,35.7,41.4,,Age Group,Overall,Gender,Female,,,POINT (-89.53803082 32.7455101),C02,TNC04,Q13,,28,AGE,AGE_OVERALL,GENDER,FEMALE,,,
,2016,2016,MS,Mississippi,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,,%,PRCTG,Percentage,17.3,17.3,,,13.9,21.3,,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C03,TSC11,Q11,,28,AGE,AGE_OVERALL,RACE,BLK,,,
,2017,2017,MS,Mississippi,BRFSS,Mental Health,Lifetime diagnosis of depression,Percentage of older adults with a lifetime diagnosis of depression,,%,PRCTG,Percentage,19.24777777777777,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C05,TMC03,Q27,,28,AGE,5064,RACE,HIS,,,
,2016,2016,MS,Mississippi,BRFSS,Screenings and Vaccines,Diabetes screening within past 3 years,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,,%,PRCTG,Percentage,63.2,63.2,,,58.4,67.8,,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C03,TSC04,Q19,,28,AGE,AGE_OVERALL,RACE,BLK,,,
,2017,2017,MS,Mississippi,BRFSS,Overall Health,Fair or poor health among older adults with arthritis,Fair or poor health among older adults with doctor-diagnosed arthritis,,%,PRCTG,Percentage,44.5,44.5,,,40.6,48.5,,Age Group,65 years or older,,,,,POINT (-89.53803082 32.7455101),C01,TOC13,Q45,,28,AGE,65PLUS,OVERALL,OVERALL,,,
,2020,2020,MS,Mississippi,BRFSS,Overall Health,Self-rated health (fair to poor health),"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",,%,PRCTG,Percentage,30.4,30.4,,,26.8,34.3,,Age Group,65 years or older,Gender,Male,,,POINT (-89.53803082 32.7455101),C01,TOC07,Q32,,28,AGE,65PLUS,GENDER,MALE,,,
,2019,2019,MS,Mississippi,BRFSS,Overall Health,Severe joint pain among older adults with arthritis,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,,%,PRCTG,Percentage,37.6,37.6,,,32.6,42.9,,Age Group,Overall,Gender,Male,,,POINT (-89.53803082 32.7455101),C01,TOC12,Q44,,28,AGE,AGE_OVERALL,GENDER,MALE,,,
,2018,2018,MS,Mississippi,BRFSS,Overall Health,Fall with injury within last year,Percentage of older adults who have fallen and sustained an injury within last year,,%,PRCTG,Percentage,11.962222222222223,,~,No Data Available,,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C01,TOC06,Q05,,28,AGE,65PLUS,RACE,HIS,,,
,2018,2018,MS,Mississippi,BRFSS,Screenings and Vaccines,Diabetes screening within past 3 years,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,,%,PRCTG,Percentage,67.4,67.4,,,63.1,71.3,,Age Group,65 years or older,Gender,Female,,,POINT (-89.53803082 32.7455101),C03,TSC04,Q19,,28,AGE,65PLUS,GENDER,FEMALE,,,
,2019,2019,MS,Mississippi,BRFSS,Mental Health,Lifetime diagnosis of depression,Percentage of older adults with a lifetime diagnosis of depression,,%,PRCTG,Percentage,25.7,25.7,,,23.2,28.3,,Age Group,Overall,Gender,Female,,,POINT (-89.53803082 32.7455101),C05,TMC03,Q27,,28,AGE,AGE_OVERALL,GENDER,FEMALE,,,
,2016,2016,MS,Mississippi,BRFSS,Overall Health,Fall with injury within last year,Percentage of older adults who have fallen and sustained an injury within last year,,%,PRCTG,Percentage,13.8,13.8,,,12.0,15.9,,Age Group,Overall,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC06,Q05,,28,AGE,AGE_OVERALL,RACE,WHT,,,
,2016,2016,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",,%,PRCTG,Percentage,43.7,43.7,,,39.4,48.1,,Age Group,50-64 years,Gender,Female,,,POINT (-89.53803082 32.7455101),C02,TNC04,Q13,,28,AGE,5064,GENDER,FEMALE,,,
,2016,2016,MS,Mississippi,BRFSS,Screenings and Vaccines,Colorectal cancer screening,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,,%,PRCTG,Percentage,61.3,61.3,,,57.7,64.8,,Age Group,Overall,Gender,Male,,,POINT (-89.53803082 32.7455101),C03,TSC02,Q15,,28,AGE,AGE_OVERALL,GENDER,MALE,,,
,2018,2018,MS,Mississippi,BRFSS,Overall Health,Self-rated health (fair to poor health),"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",,%,PRCTG,Percentage,32.5,32.5,,,29.5,35.6,,Age Group,Overall,Gender,Male,,,POINT (-89.53803082 32.7455101),C01,TOC07,Q32,,28,AGE,AGE_OVERALL,GENDER,MALE,,,
,2020,2020,MS,Mississippi,BRFSS,Mental Health,Lifetime diagnosis of depression,Percentage of older adults with a lifetime diagnosis of depression,,%,PRCTG,Percentage,17.2,17.2,,,14.1,20.8,,Age Group,50-64 years,Gender,Male,,,POINT (-89.53803082 32.7455101),C05,TMC03,Q27,,28,AGE,5064,GENDER,MALE,,,
,2015,2015,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",,%,PRCTG,Percentage,43.0,43.0,,,37.3,48.8,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C02,TNC04,Q13,,28,AGE,65PLUS,RACE,BLK,,,
,2019,2019,MS,Mississippi,BRFSS,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,Percentage of older adults who reported that as a result of subjective cognitive decline or memory loss that they need assistance with day-to-day activities,,%,PRCTG,Percentage,53.4,53.4,,,44.4,62.1,,Age Group,Overall,Gender,Female,,,POINT (-89.53803082 32.7455101),C06,TCC03,Q41,,28,AGE,AGE_OVERALL,GENDER,FEMALE,,,
,2020,2020,MS,Mississippi,BRFSS,Smoking and Alcohol Use,Current smoking,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,,%,PRCTG,Percentage,12.8,12.8,,,9.8,16.5,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C04,TAC01,Q17,,28,AGE,65PLUS,RACE,BLK,,,
,2017,2017,MS,Mississippi,BRFSS,Overall Health,Self-rated health (good to excellent health),"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",,%,PRCTG,Percentage,57.2,57.2,,,51.0,63.2,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC08,Q33,,28,AGE,65PLUS,RACE,BLK,,,
,2015,2015,MS,Mississippi,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,,%,PRCTG,Percentage,12.794444444444444,,~,No Data Available,,,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C05,TMC01,Q03,,28,AGE,65PLUS,RACE,ASN,,,
,2018,2018,MS,Mississippi,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,,%,PRCTG,Percentage,25.8,25.8,,,23.4,28.3,,Age Group,Overall,,,,,POINT (-89.53803082 32.7455101),C03,TSC11,Q11,,28,AGE,AGE_OVERALL,OVERALL,OVERALL,,,
,2019,2019,MS,Mississippi,BRFSS,Mental Health,Lifetime diagnosis of depression,Percentage of older adults with a lifetime diagnosis of depression,,%,PRCTG,Percentage,29.3,29.3,,,25.5,33.4,,Age Group,50-64 years,Gender,Female,,,POINT (-89.53803082 32.7455101),C05,TMC03,Q27,,28,AGE,5064,GENDER,FEMALE,,,
,2017,2017,MS,Mississippi,BRFSS,Overall Health,Taking medication for high blood pressure,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,,%,PRCTG,Percentage,87.7,87.7,,,84.4,90.4,,Age Group,50-64 years,,,,,POINT (-89.53803082 32.7455101),C01,TOC04,Q04,,28,AGE,5064,OVERALL,OVERALL,,,
,2015,2020,MS,Mississippi,BRFSS,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,Percentage of older adults who reported that as a result of subjective cognitive decline or memory loss that they need assistance with day-to-day activities,,%,PRCTG,Percentage,59.8,59.8,,,43.5,74.2,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C06,TCC03,Q41,,28,AGE,65PLUS,RACE,BLK,,,
,2018,2018,MS,Mississippi,BRFSS,Overall Health,Fall with injury within last year,Percentage of older adults who have fallen and sustained an injury within last year,,%,PRCTG,Percentage,14.0,14.0,,,11.4,17.1,,Age Group,50-64 years,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC06,Q05,,28,AGE,5064,RACE,WHT,,,
,2015,2020,MS,Mississippi,BRFSS,Caregiving,Intensity of caregiving among older adults,Average of 20 or more hours of care per week provided to a friend or family member,,%,PRCTG,Percentage,41.81333333333332,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C07,TGC04,Q39,,28,AGE,AGE_OVERALL,RACE,NAA,,,
,2016,2016,MS,Mississippi,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",,%,PRCTG,Percentage,28.5,28.5,,,22.5,35.5,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C03,TSC09,Q09,,28,AGE,5064,RACE,BLK,,,
,2018,2018,MS,Mississippi,BRFSS,Screenings and Vaccines,Colorectal cancer screening,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,,%,PRCTG,Percentage,66.06222222222222,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C03,TSC02,Q15,,28,AGE,5064,RACE,ASN,,,
,2015,2015,MS,Mississippi,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,,%,PRCTG,Percentage,50.7,50.7,,,39.8,61.5,,Age Group,65 years or older,Gender,Female,,,POINT (-89.53803082 32.7455101),C06,TCC02,Q31,,28,AGE,65PLUS,GENDER,FEMALE,,,
,2016,2016,MS,Mississippi,BRFSS,Overall Health,Self-rated health (good to excellent health),"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",,%,PRCTG,Percentage,66.4,66.4,,,62.9,69.8,,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC08,Q33,,28,AGE,65PLUS,RACE,WHT,,,
,2019,2019,MS,Mississippi,BRFSS,Overall Health,Arthritis among older adults,Percentage of older adults ever told they have arthritis,,%,PRCTG,Percentage,53.6,53.6,,,50.1,57.0,,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC11,Q43,,28,AGE,65PLUS,RACE,WHT,,,
,2017,2017,MS,Mississippi,BRFSS,Overall Health,Arthritis among older adults,Percentage of older adults ever told they have arthritis,,%,PRCTG,Percentage,45.3,45.3,,,41.0,49.6,,Age Group,50-64 years,Gender,Female,,,POINT (-89.53803082 32.7455101),C01,TOC11,Q43,,28,AGE,5064,GENDER,FEMALE,,,
,2019,2019,MS,Mississippi,BRFSS,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that is happening more often or is getting worse in the preceding 12 months,,%,PRCTG,Percentage,12.1,12.1,,,10.6,13.8,,Age Group,Overall,,,,,POINT (-89.53803082 32.7455101),C06,TCC01,Q30,,28,AGE,AGE_OVERALL,OVERALL,OVERALL,,,
,2015,2015,MS,Mississippi,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,,%,PRCTG,Percentage,12.794444444444443,,~,No Data Available,,,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C05,TMC01,Q03,,28,AGE,AGE_OVERALL,RACE,ASN,,,
,2019,2019,MS,Mississippi,BRFSS,Overall Health,Physically unhealthy days (mean number of days),Physically unhealthy days (mean number of days in past month),,Number,MEAN,Mean,6.394444444444447,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C01,TOC01,Q08,,28,AGE,65PLUS,RACE,HIS,,,
,2017,2017,MS,Mississippi,BRFSS,Screenings and Vaccines,Diabetes screening within past 3 years,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,,%,PRCTG,Percentage,64.92133333333332,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C03,TSC04,Q19,,28,AGE,5064,RACE,NAA,,,
,2017,2017,MS,Mississippi,BRFSS,Overall Health,Physically unhealthy days (mean number of days),Physically unhealthy days (mean number of days in past month),,Number,MEAN,Mean,8.1,8.1,,,6.7,9.4,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC01,Q08,,28,AGE,5064,RACE,BLK,,,
,2020,2020,MS,Mississippi,BRFSS,Overall Health,Self-rated health (good to excellent health),"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",,%,PRCTG,Percentage,69.6,69.6,,,65.7,73.2,,Age Group,65 years or older,Gender,Male,,,POINT (-89.53803082 32.7455101),C01,TOC08,Q33,,28,AGE,65PLUS,GENDER,MALE,,,
,2015,2020,MS,Mississippi,BRFSS,Caregiving,Duration of caregiving among older adults,Percentage of older adults who provided care to a friend or family member for six months or more,,%,PRCTG,Percentage,74.14666666666668,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C07,TGC03,Q38,,28,AGE,AGE_OVERALL,RACE,NAA,,,
,2020,2020,MS,Mississippi,BRFSS,Smoking and Alcohol Use,Binge drinking within past 30 days,Percentage of older adults who reported binge drinking within the past 30 days,,%,PRCTG,Percentage,7.125609756097563,,~,No Data Available,,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C04,TAC03,Q21,,28,AGE,65PLUS,RACE,HIS,,,
,2018,2018,MS,Mississippi,BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,,%,PRCTG,Percentage,56.53333333333334,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C01,TOC05,Q07,,28,AGE,65PLUS,RACE,ASN,,,
,2017,2017,MS,Mississippi,BRFSS,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that is happening more often or is getting worse in the preceding 12 months,,%,PRCTG,Percentage,16.0,16.0,,,13.5,18.9,,Age Group,50-64 years,,,,,POINT (-89.53803082 32.7455101),C06,TCC01,Q30,,28,AGE,5064,OVERALL,OVERALL,,,
,2015,2015,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Eating 3 or more vegetables daily,Percentage of older adults who are eating 3 or more vegetables daily,,%,PRCTG,Percentage,10.1,10.1,,,7.0,14.4,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C02,TNC02,Q02,,28,AGE,5064,RACE,BLK,,,
,2016,2016,MS,Mississippi,BRFSS,Screenings and Vaccines,Mammogram within past 2 years,Percentage of older adult women who have received a mammogram within the past 2 years,,%,PRCTG,Percentage,69.20333333333335,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C03,TSC01,Q12,,28,AGE,5064,RACE,NAA,,,
,2020,2020,MS,Mississippi,BRFSS,Screenings and Vaccines,Colorectal cancer screening,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,,%,PRCTG,Percentage,71.8,71.8,,,68.9,74.5,,Age Group,Overall,Gender,Female,,,POINT (-89.53803082 32.7455101),C03,TSC02,Q15,,28,AGE,AGE_OVERALL,GENDER,FEMALE,,,
,2015,2015,MS,Mississippi,BRFSS,Caregiving,Expect to provide care for someone in the next two years,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,,%,PRCTG,Percentage,16.6,16.6,,,11.8,22.9,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C07,TGC02,Q37,,28,AGE,5064,RACE,BLK,,,
,2015,2015,MS,Mississippi,BRFSS,Smoking and Alcohol Use,Current smoking,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,,%,PRCTG,Percentage,19.4,19.4,,,17.6,21.3,,Age Group,Overall,,,,,POINT (-89.53803082 32.7455101),C04,TAC01,Q17,,28,AGE,AGE_OVERALL,OVERALL,OVERALL,,,
,2019,2019,MS,Mississippi,BRFSS,Screenings and Vaccines,Influenza vaccine within past year,Percentage of older adults who reported influenza vaccine within the past year,,%,PRCTG,Percentage,49.6688888888889,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C03,TSC08,Q18,,28,AGE,65PLUS,RACE,NAA,,,
,2019,2019,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",,%,PRCTG,Percentage,36.5,36.5,,,32.0,41.2,,Age Group,65 years or older,Gender,Male,,,POINT (-89.53803082 32.7455101),C02,TNC04,Q13,,28,AGE,65PLUS,GENDER,MALE,,,
,2020,2020,MS,Mississippi,BRFSS,Screenings and Vaccines,Diabetes screening within past 3 years,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,,%,PRCTG,Percentage,64.92133333333332,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C03,TSC04,Q19,,28,AGE,AGE_OVERALL,RACE,HIS,,,
,2020,2020,MS,Mississippi,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",,%,PRCTG,Percentage,48.9,48.9,,,45.4,52.4,,Age Group,Overall,Gender,Male,,,POINT (-89.53803082 32.7455101),C03,TSC09,Q09,,28,AGE,AGE_OVERALL,GENDER,MALE,,,
,2016,2016,MS,Mississippi,BRFSS,Mental Health,Lifetime diagnosis of depression,Percentage of older adults with a lifetime diagnosis of depression,,%,PRCTG,Percentage,19.24777777777777,,~,No Data Available,,,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C05,TMC03,Q27,,28,AGE,AGE_OVERALL,RACE,ASN,,,
,2019,2019,MS,Mississippi,BRFSS,Overall Health,Taking medication for high blood pressure,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,,%,PRCTG,Percentage,87.0,87.0,,,82.5,90.5,,Age Group,50-64 years,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC04,Q04,,28,AGE,5064,RACE,WHT,,,
,2020,2020,MS,Mississippi,BRFSS,Smoking and Alcohol Use,Binge drinking within past 30 days,Percentage of older adults who reported binge drinking within the past 30 days,,%,PRCTG,Percentage,6.0,6.0,,,4.9,7.3,,Age Group,Overall,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C04,TAC03,Q21,,28,AGE,AGE_OVERALL,RACE,WHT,,,
,2018,2018,MS,Mississippi,BRFSS,Mental Health,Lifetime diagnosis of depression,Percentage of older adults with a lifetime diagnosis of depression,,%,PRCTG,Percentage,19.24777777777777,,~,No Data Available,,,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C05,TMC03,Q27,,28,AGE,AGE_OVERALL,RACE,ASN,,,
,2016,2016,MS,Mississippi,BRFSS,Screenings and Vaccines,Diabetes screening within past 3 years,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,,%,PRCTG,Percentage,64.9,64.9,,,61.4,68.3,,Age Group,50-64 years,,,,,POINT (-89.53803082 32.7455101),C03,TSC04,Q19,,28,AGE,5064,OVERALL,OVERALL,,,
,2015,2015,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",,%,PRCTG,Percentage,32.0,32.0,,,28.9,35.3,,Age Group,Overall,Gender,Male,,,POINT (-89.53803082 32.7455101),C02,TNC04,Q13,,28,AGE,AGE_OVERALL,GENDER,MALE,,,
,2016,2016,MS,Mississippi,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,,%,PRCTG,Percentage,12.794444444444443,,~,No Data Available,,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C05,TMC01,Q03,,28,AGE,65PLUS,RACE,HIS,,,
,2015,2020,MS,Mississippi,BRFSS,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,Percentage of older adults who reported that as a result of subjective cognitive decline or memory loss that they need assistance with day-to-day activities,,%,PRCTG,Percentage,49.0,49.0,,,41.9,56.1,,Age Group,Overall,,,,,POINT (-89.53803082 32.7455101),C06,TCC03,Q41,,28,AGE,AGE_OVERALL,OVERALL,OVERALL,,,
,2016,2016,MS,Mississippi,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",,%,PRCTG,Percentage,49.40000000000001,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C01,TOC10,Q46,,28,AGE,AGE_OVERALL,RACE,NAA,,,
,2019,2019,MS,Mississippi,BRFSS,Overall Health,Self-rated health (fair to poor health),"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",,%,PRCTG,Percentage,48.7,48.7,,,43.5,53.9,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC07,Q32,,28,AGE,65PLUS,RACE,BLK,,,
,2019,2019,MS,Mississippi,BRFSS,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,Percentage of older adults who reported that as a result of subjective cognitive decline or memory loss that they need assistance with day-to-day activities,,%,PRCTG,Percentage,56.9,56.9,,,43.0,69.8,,Age Group,50-64 years,Gender,Female,,,POINT (-89.53803082 32.7455101),C06,TCC03,Q41,,28,AGE,5064,GENDER,FEMALE,,,
,2015,2020,MS,Mississippi,BRFSS,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,,%,PRCTG,Percentage,51.6,51.6,,,42.7,60.4,,Age Group,65 years or older,,,,,POINT (-89.53803082 32.7455101),C06,TCC04,Q42,,28,AGE,65PLUS,OVERALL,OVERALL,,,
,2018,2018,MS,Mississippi,BRFSS,Screenings and Vaccines,Pap test within past 3 years,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,,%,PRCTG,Percentage,63.09666666666669,,~,No Data Available,,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C03,TSC03,Q20,,28,AGE,65PLUS,RACE,NAA,,,
