RowId,YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Response,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,Geolocation,ClassID,TopicID,QuestionID,ResponseID,LocationID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3,Report
,2015,2020,NY,New York,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,,%,PRCTG,Percentage,40.23571428571429,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",,,POINT (-75.54397043 42.82700103),C06,TCC02,Q31,,36,AGE,65PLUS,RACE,WHT,,,
,2017,2017,NY,New York,BRFSS,Screenings and Vaccines,Cholesterol checked in past 5 years,Percentage of older adults who had a cholesterol screening within the past 5 years,,%,PRCTG,Percentage,97.5,97.5,,,96.3,98.3,,Age Group,65 years or older,Gender,Female,,,POINT (-75.54397043 42.82700103),C03,TSC06,Q14,,36,AGE,65PLUS,GENDER,FEMALE,,,
,2019,2019,NY,New York,BRFSS,Caregiving,Intensity of caregiving among older adults,Average of 20 or more hours of care per week provided to a friend or family member,,%,PRCTG,Percentage,30.305617977528097,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-75.54397043 42.82700103),C07,TGC04,Q39,,36,AGE,AGE_OVERALL,RACE,NAA,,,
,2016,2016,NY,New York,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",,%,PRCTG,Percentage,29.1,29.1,,,27.1,31.2,,Age Group,Overall,Gender,Male,,,POINT (-75.54397043 42.82700103),C02,TNC04,Q13,,36,AGE,AGE_OVERALL,GENDER,MALE,,,
,2018,2018,NY,New York,BRFSS,Caregiving,Intensity of caregiving among older adults,Average of 20 or more hours of care per week provided to a friend or family member,,%,PRCTG,Percentage,37.2,37.2,,,28.5,46.8,,Age Group,65 years or older,,,,,POINT (-75.54397043 42.82700103),C07,TGC04,Q39,,36,AGE,65PLUS,OVERALL,OVERALL,,,
,2016,2016,NY,New York,BRFSS,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,Percentage of older adults who reported that as a result of subjective cognitive decline or memory loss that they need assistance with day-to-day activities,,%,PRCTG,Percentage,39.4,39.4,,,28.5,51.4,,Age Group,50-64 years,Gender,Female,,,POINT (-75.54397043 42.82700103),C06,TCC03,Q41,,36,AGE,5064,GENDER,FEMALE,,,
,2017,2017,NY,New York,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",,%,PRCTG,Percentage,37.98407079646018,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-75.54397043 42.82700103),C01,TOC10,Q46,,36,AGE,65PLUS,RACE,NAA,,,
,2015,2015,NY,New York,BRFSS,Smoking and Alcohol Use,Binge drinking within past 30 days,Percentage of older adults who reported binge drinking within the past 30 days,,%,PRCTG,Percentage,9.844329896907213,,~,No Data Available,,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-75.54397043 42.82700103),C04,TAC03,Q21,,36,AGE,65PLUS,RACE,NAA,,,
,2017,2017,NY,New York,BRFSS,Overall Health,Fair or poor health among older adults with arthritis,Fair or poor health among older adults with doctor-diagnosed arthritis,,%,PRCTG,Percentage,43.9,43.9,,,33.3,55.0,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-75.54397043 42.82700103),C01,TOC13,Q45,,36,AGE,65PLUS,RACE,BLK,,,
,2018,2018,NY,New York,BRFSS,Screenings and Vaccines,Diabetes screening within past 3 years,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,,%,PRCTG,Percentage,70.6,70.6,,,61.5,78.3,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-75.54397043 42.82700103),C03,TSC04,Q19,,36,AGE,65PLUS,RACE,BLK,,,
,2015,2020,NY,New York,BRFSS,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that is happening more often or is getting worse in the preceding 12 months,,%,PRCTG,Percentage,6.2,6.2,,,4.8,7.9,,Age Group,Overall,Race/Ethnicity,"White, non-Hispanic",,,POINT (-75.54397043 42.82700103),C06,TCC01,Q30,,36,AGE,AGE_OVERALL,RACE,WHT,,,
,2018,2018,NY,New York,BRFSS,Caregiving,Provide care for a friend or family member in past month,Percentage of older adults who provided care for a friend or family member within the past month,,%,PRCTG,Percentage,21.4,21.4,,,14.8,30.0,,Age Group,Overall,Race/Ethnicity,Hispanic,,,POINT (-75.54397043 42.82700103),C07,TGC01,Q36,,36,AGE,AGE_OVERALL,RACE,HIS,,,
,2015,2015,NY,New York,BRFSS,Overall Health,Fair or poor health among older adults with arthritis,Fair or poor health among older adults with doctor-diagnosed arthritis,,%,PRCTG,Percentage,33.0,33.0,,,19.9,49.5,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-75.54397043 42.82700103),C01,TOC13,Q45,,36,AGE,AGE_OVERALL,RACE,ASN,,,
,2015,2015,NY,New York,BRFSS,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,,%,PRCTG,Percentage,37.3,37.3,,,27.6,48.1,,Age Group,Overall,Gender,Male,,,POINT (-75.54397043 42.82700103),C06,TCC04,Q42,,36,AGE,AGE_OVERALL,GENDER,MALE,,,
,2015,2015,NY,New York,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,,%,PRCTG,Percentage,16.1,16.1,,,11.7,21.8,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-75.54397043 42.82700103),C05,TMC01,Q03,,36,AGE,5064,RACE,BLK,,,
,2020,2020,NY,New York,BRFSS,Overall Health,Arthritis among older adults,Percentage of older adults ever told they have arthritis,,%,PRCTG,Percentage,37.5,37.5,,,34.3,40.9,,Age Group,65 years or older,Gender,Male,,,POINT (-75.54397043 42.82700103),C01,TOC11,Q43,,36,AGE,65PLUS,GENDER,MALE,,,
,2015,2020,NY,New York,BRFSS,Caregiving,Intensity of caregiving among older adults,Average of 20 or more hours of care per week provided to a friend or family member,,%,PRCTG,Percentage,29.6,29.6,,,20.9,40.0,,Age Group,Overall,Gender,Male,,,POINT (-75.54397043 42.82700103),C07,TGC04,Q39,,36,AGE,AGE_OVERALL,GENDER,MALE,,,
,2020,2020,NY,New York,BRFSS,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,Percentage of older adults who reported that as a result of subjective cognitive decline or memory loss that they need assistance with day-to-day activities,,%,PRCTG,Percentage,33.601449275362306,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-75.54397043 42.82700103),C06,TCC03,Q41,,36,AGE,AGE_OVERALL,RACE,NAA,,,
,2019,2019,NY,New York,BRFSS,Overall Health,Recent activity limitations in past month,Mean number of days with activity limitations in the past month,,Number,MEAN,Mean,6.6,6.6,,,4.6,8.6,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-75.54397043 42.82700103),C01,TOC03,Q35,,36,AGE,65PLUS,RACE,BLK,,,
,2020,2020,NY,New York,BRFSS,Overall Health,Fair or poor health among older adults with arthritis,Fair or poor health among older adults with doctor-diagnosed arthritis,,%,PRCTG,Percentage,43.3,43.3,,,32.7,54.6,,Age Group,50-64 years,Race/Ethnicity,Hispanic,,,POINT (-75.54397043 42.82700103),C01,TOC13,Q45,,36,AGE,5064,RACE,HIS,,,
,2020,2020,NY,New York,BRFSS,Overall Health,Self-rated health (good to excellent health),"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",,%,PRCTG,Percentage,73.42686567164178,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-75.54397043 42.82700103),C01,TOC08,Q33,,36,AGE,5064,RACE,NAA,,,
,2015,2020,NY,New York,BRFSS,Caregiving,Provide care for a friend or family member in past month,Percentage of older adults who provided care for a friend or family member within the past month,,%,PRCTG,Percentage,20.3,20.3,,,17.7,23.3,,Age Group,Overall,Gender,Female,,,POINT (-75.54397043 42.82700103),C07,TGC01,Q36,,36,AGE,AGE_OVERALL,GENDER,FEMALE,,,
,2018,2018,NY,New York,BRFSS,Screenings and Vaccines,Pap test within past 3 years,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,,%,PRCTG,Percentage,81.1,81.1,,,74.1,86.5,,Age Group,Overall,Race/Ethnicity,Hispanic,,,POINT (-75.54397043 42.82700103),C03,TSC03,Q20,,36,AGE,AGE_OVERALL,RACE,HIS,,,
,2018,2018,NY,New York,BRFSS,Nutrition/Physical Activity/Obesity,No leisure-time physical activity within past month,Percentage of older adults who have not had any leisure time physical activity in the past month,,%,PRCTG,Percentage,26.2,26.2,,,24.0,28.5,,Age Group,50-64 years,Gender,Female,,,POINT (-75.54397043 42.82700103),C02,TNC03,Q16,,36,AGE,5064,GENDER,FEMALE,,,
,2018,2018,NY,New York,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",,%,PRCTG,Percentage,32.4,32.4,,,30.7,34.2,,Age Group,50-64 years,,,,,POINT (-75.54397043 42.82700103),C02,TNC04,Q13,,36,AGE,5064,OVERALL,OVERALL,,,
,2020,2020,NY,New York,BRFSS,Overall Health,Recent activity limitations in past month,Mean number of days with activity limitations in the past month,,Number,MEAN,Mean,6.0,6.0,,,5.2,6.9,,Age Group,65 years or older,,,,,POINT (-75.54397043 42.82700103),C01,TOC03,Q35,,36,AGE,65PLUS,OVERALL,OVERALL,,,
,2019,2019,NY,New York,BRFSS,Nutrition/Physical Activity/Obesity,Eating 3 or more vegetables daily,Percentage of older adults who are eating 3 or more vegetables daily,,%,PRCTG,Percentage,15.2,15.2,,,10.0,22.5,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-75.54397043 42.82700103),C02,TNC02,Q02,,36,AGE,65PLUS,RACE,BLK,,,
,2019,2019,NY,New York,BRFSS,Overall Health,Arthritis among older adults,Percentage of older adults ever told they have arthritis,,%,PRCTG,Percentage,34.0,34.0,,,31.7,36.3,,Age Group,50-64 years,Race/Ethnicity,"White, non-Hispanic",,,POINT (-75.54397043 42.82700103),C01,TOC11,Q43,,36,AGE,5064,RACE,WHT,,,
,2015,2020,NY,New York,BRFSS,Caregiving,Intensity of caregiving among older adults,Average of 20 or more hours of care per week provided to a friend or family member,,%,PRCTG,Percentage,30.8,30.8,,,23.7,38.9,,Age Group,50-64 years,,,,,POINT (-75.54397043 42.82700103),C07,TGC04,Q39,,36,AGE,5064,OVERALL,OVERALL,,,
,2018,2018,NY,New York,BRFSS,Screenings and Vaccines,Diabetes screening within past 3 years,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,,%,PRCTG,Percentage,65.5,65.5,,,63.3,67.6,,Age Group,Overall,Gender,Female,,,POINT (-75.54397043 42.82700103),C03,TSC04,Q19,,36,AGE,AGE_OVERALL,GENDER,FEMALE,,,
,2015,2015,NY,New York,BRFSS,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,Percentage of older adults who reported that as a result of subjective cognitive decline or memory loss that they need assistance with day-to-day activities,,%,PRCTG,Percentage,33.60144927536231,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-75.54397043 42.82700103),C06,TCC03,Q41,,36,AGE,5064,RACE,BLK,,,
,2018,2018,NY,New York,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",,%,PRCTG,Percentage,39.8,39.8,,,31.6,48.6,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-75.54397043 42.82700103),C01,TOC10,Q46,,36,AGE,AGE_OVERALL,RACE,ASN,,,
,2015,2015,NY,New York,BRFSS,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that is happening more often or is getting worse in the preceding 12 months,,%,PRCTG,Percentage,10.713761467889906,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-75.54397043 42.82700103),C06,TCC01,Q30,,36,AGE,AGE_OVERALL,RACE,NAA,,,
,2018,2018,NY,New York,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",,%,PRCTG,Percentage,38.5,38.5,,,36.5,40.5,,Age Group,Overall,Gender,Female,,,POINT (-75.54397043 42.82700103),C01,TOC10,Q46,,36,AGE,AGE_OVERALL,GENDER,FEMALE,,,
,2015,2015,NY,New York,BRFSS,Overall Health,Self-rated health (fair to poor health),"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",,%,PRCTG,Percentage,14.7,14.7,,,13.1,16.5,,Age Group,50-64 years,Race/Ethnicity,"White, non-Hispanic",,,POINT (-75.54397043 42.82700103),C01,TOC07,Q32,,36,AGE,5064,RACE,WHT,,,
,2019,2019,NY,New York,BRFSS,Screenings and Vaccines,Cholesterol checked in past 5 years,Percentage of older adults who had a cholesterol screening within the past 5 years,,%,PRCTG,Percentage,94.5,94.5,,,93.3,95.5,,Age Group,50-64 years,Race/Ethnicity,"White, non-Hispanic",,,POINT (-75.54397043 42.82700103),C03,TSC06,Q14,,36,AGE,5064,RACE,WHT,,,
,2016,2016,NY,New York,BRFSS,Overall Health,Recent activity limitations in past month,Mean number of days with activity limitations in the past month,,Number,MEAN,Mean,6.027826086956523,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-75.54397043 42.82700103),C01,TOC03,Q35,,36,AGE,65PLUS,RACE,ASN,,,
,2017,2017,NY,New York,BRFSS,Caregiving,Provide care for a friend or family member in past month,Percentage of older adults who provided care for a friend or family member within the past month,,%,PRCTG,Percentage,23.2,23.2,,,16.8,31.2,,Age Group,50-64 years,Race/Ethnicity,Hispanic,,,POINT (-75.54397043 42.82700103),C07,TGC01,Q36,,36,AGE,5064,RACE,HIS,,,
,2015,2020,NY,New York,BRFSS,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that is happening more often or is getting worse in the preceding 12 months,,%,PRCTG,Percentage,10.713761467889904,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-75.54397043 42.82700103),C06,TCC01,Q30,,36,AGE,5064,RACE,BLK,,,
,2019,2019,NY,New York,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,,%,PRCTG,Percentage,13.2,13.2,,,11.4,15.4,,Age Group,50-64 years,Gender,Female,,,POINT (-75.54397043 42.82700103),C05,TMC01,Q03,,36,AGE,5064,GENDER,FEMALE,,,
,2018,2018,NY,New York,BRFSS,Screenings and Vaccines,Influenza vaccine within past year,Percentage of older adults who reported influenza vaccine within the past year,,%,PRCTG,Percentage,38.3,38.3,,,36.3,40.3,,Age Group,Overall,Gender,Female,,,POINT (-75.54397043 42.82700103),C03,TSC08,Q18,,36,AGE,AGE_OVERALL,GENDER,FEMALE,,,
,2016,2016,NY,New York,BRFSS,Screenings and Vaccines,Colorectal cancer screening,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,,%,PRCTG,Percentage,70.5,70.5,,,68.5,72.4,,Age Group,Overall,Gender,Female,,,POINT (-75.54397043 42.82700103),C03,TSC02,Q15,,36,AGE,AGE_OVERALL,GENDER,FEMALE,,,
,2015,2015,NY,New York,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",,%,PRCTG,Percentage,51.8,51.8,,,36.7,66.7,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-75.54397043 42.82700103),C03,TSC09,Q09,,36,AGE,65PLUS,RACE,ASN,,,
,2018,2018,NY,New York,BRFSS,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,,%,PRCTG,Percentage,52.6,52.6,,,37.2,67.5,,Age Group,50-64 years,Gender,Male,,,POINT (-75.54397043 42.82700103),C06,TCC04,Q42,,36,AGE,5064,GENDER,MALE,,,
,2019,2019,NY,New York,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",,%,PRCTG,Percentage,24.5,24.5,,,22.7,26.4,,Age Group,65 years or older,,,,,POINT (-75.54397043 42.82700103),C02,TNC04,Q13,,36,AGE,65PLUS,OVERALL,OVERALL,,,
,2019,2019,NY,New York,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,,%,PRCTG,Percentage,10.1,10.1,,,9.0,11.4,,Age Group,Overall,Gender,Female,,,POINT (-75.54397043 42.82700103),C05,TMC01,Q03,,36,AGE,AGE_OVERALL,GENDER,FEMALE,,,
,2019,2019,NY,New York,BRFSS,Smoking and Alcohol Use,Binge drinking within past 30 days,Percentage of older adults who reported binge drinking within the past 30 days,,%,PRCTG,Percentage,11.5,11.5,,,9.8,13.5,,Age Group,50-64 years,Gender,Female,,,POINT (-75.54397043 42.82700103),C04,TAC03,Q21,,36,AGE,5064,GENDER,FEMALE,,,
,2019,2019,NY,New York,BRFSS,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that is happening more often or is getting worse in the preceding 12 months,,%,PRCTG,Percentage,7.9,7.9,,,5.4,11.5,,Age Group,50-64 years,Gender,Male,,,POINT (-75.54397043 42.82700103),C06,TCC01,Q30,,36,AGE,5064,GENDER,MALE,,,
,2015,2015,NY,New York,BRFSS,Overall Health,Arthritis among older adults,Percentage of older adults ever told they have arthritis,,%,PRCTG,Percentage,29.4,29.4,,,24.3,35.1,,Age Group,50-64 years,Race/Ethnicity,Hispanic,,,POINT (-75.54397043 42.82700103),C01,TOC11,Q43,,36,AGE,5064,RACE,HIS,,,
,2018,2018,NY,New York,BRFSS,Overall Health,Fall with injury within last year,Percentage of older adults who have fallen and sustained an injury within last year,,%,PRCTG,Percentage,9.6,9.6,,,7.1,12.7,,Age Group,50-64 years,Race/Ethnicity,Hispanic,,,POINT (-75.54397043 42.82700103),C01,TOC06,Q05,,36,AGE,5064,RACE,HIS,,,
,2017,2017,NY,New York,BRFSS,Caregiving,Expect to provide care for someone in the next two years,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,,%,PRCTG,Percentage,29.7,29.7,,,21.2,40.0,,Age Group,50-64 years,Race/Ethnicity,Hispanic,,,POINT (-75.54397043 42.82700103),C07,TGC02,Q37,,36,AGE,5064,RACE,HIS,,,
,2019,2019,NY,New York,BRFSS,Overall Health,Recent activity limitations in past month,Mean number of days with activity limitations in the past month,,Number,MEAN,Mean,5.7,5.7,,,5.1,6.3,,Age Group,65 years or older,,,,,POINT (-75.54397043 42.82700103),C01,TOC03,Q35,,36,AGE,65PLUS,OVERALL,OVERALL,,,
,2018,2018,NY,New York,BRFSS,Caregiving,Provide care for a friend or family member in past month,Percentage of older adults who provided care for a friend or family member within the past month,,%,PRCTG,Percentage,20.4,20.4,,,17.8,23.3,,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",,,POINT (-75.54397043 42.82700103),C07,TGC01,Q36,,36,AGE,65PLUS,RACE,WHT,,,
,2020,2020,NY,New York,BRFSS,Overall Health,Prevalence of sufficient sleep,Percentage of older adults getting sufficient sleep (>6 hours),,%,PRCTG,Percentage,64.0,64.0,,,61.9,66.0,,Age Group,50-64 years,,,,,POINT (-75.54397043 42.82700103),C01,TOC09,Q34,,36,AGE,5064,OVERALL,OVERALL,,,
,2015,2015,NY,New York,BRFSS,Overall Health,Taking medication for high blood pressure,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,,%,PRCTG,Percentage,92.9,92.9,,,91.6,94.1,,Age Group,65 years or older,,,,,POINT (-75.54397043 42.82700103),C01,TOC04,Q04,,36,AGE,65PLUS,OVERALL,OVERALL,,,
,2020,2020,NY,New York,BRFSS,Caregiving,Expect to provide care for someone in the next two years,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,,%,PRCTG,Percentage,12.6,12.6,,,9.0,17.3,,Age Group,50-64 years,Gender,Male,,,POINT (-75.54397043 42.82700103),C07,TGC02,Q37,,36,AGE,5064,GENDER,MALE,,,
,2018,2018,NY,New York,BRFSS,Smoking and Alcohol Use,Current smoking,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,,%,PRCTG,Percentage,14.4,14.4,,,13.2,15.7,,Age Group,50-64 years,,,,,POINT (-75.54397043 42.82700103),C04,TAC01,Q17,,36,AGE,5064,OVERALL,OVERALL,,,
,2015,2015,NY,New York,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,,%,PRCTG,Percentage,10.2,10.2,,,5.6,17.8,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-75.54397043 42.82700103),C05,TMC01,Q03,,36,AGE,AGE_OVERALL,RACE,ASN,,,
,2018,2018,NY,New York,BRFSS,Mental Health,Lifetime diagnosis of depression,Percentage of older adults with a lifetime diagnosis of depression,,%,PRCTG,Percentage,12.5,12.5,,,11.2,13.9,,Age Group,65 years or older,,,,,POINT (-75.54397043 42.82700103),C05,TMC03,Q27,,36,AGE,65PLUS,OVERALL,OVERALL,,,
,2017,2017,NY,New York,BRFSS,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that is happening more often or is getting worse in the preceding 12 months,,%,PRCTG,Percentage,10.713761467889906,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-75.54397043 42.82700103),C06,TCC01,Q30,,36,AGE,65PLUS,RACE,ASN,,,
,2017,2017,NY,New York,BRFSS,Nutrition/Physical Activity/Obesity,Eating 3 or more vegetables daily,Percentage of older adults who are eating 3 or more vegetables daily,,%,PRCTG,Percentage,17.57666666666666,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-75.54397043 42.82700103),C02,TNC02,Q02,,36,AGE,65PLUS,RACE,ASN,,,
,2019,2019,NY,New York,BRFSS,Screenings and Vaccines,Influenza vaccine within past year,Percentage of older adults who reported influenza vaccine within the past year,,%,PRCTG,Percentage,45.3,45.3,,,40.3,50.4,,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-75.54397043 42.82700103),C03,TSC08,Q18,,36,AGE,AGE_OVERALL,RACE,BLK,,,
,2015,2015,NY,New York,BRFSS,Overall Health,Arthritis among older adults,Percentage of older adults ever told they have arthritis,,%,PRCTG,Percentage,38.27500000000001,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-75.54397043 42.82700103),C01,TOC11,Q43,,36,AGE,AGE_OVERALL,RACE,NAA,,,
,2017,2017,NY,New York,BRFSS,Mental Health,Lifetime diagnosis of depression,Percentage of older adults with a lifetime diagnosis of depression,,%,PRCTG,Percentage,17.9,17.9,,,14.1,22.5,,Age Group,50-64 years,Race/Ethnicity,Hispanic,,,POINT (-75.54397043 42.82700103),C05,TMC03,Q27,,36,AGE,5064,RACE,HIS,,,
,2019,2019,NY,New York,BRFSS,Smoking and Alcohol Use,Binge drinking within past 30 days,Percentage of older adults who reported binge drinking within the past 30 days,,%,PRCTG,Percentage,8.0,8.0,,,7.0,9.2,,Age Group,Overall,Gender,Female,,,POINT (-75.54397043 42.82700103),C04,TAC03,Q21,,36,AGE,AGE_OVERALL,GENDER,FEMALE,,,
,2016,2016,NY,New York,BRFSS,Overall Health,Fall with injury within last year,Percentage of older adults who have fallen and sustained an injury within last year,,%,PRCTG,Percentage,11.3,11.3,,,10.1,12.7,,Age Group,50-64 years,Race/Ethnicity,"White, non-Hispanic",,,POINT (-75.54397043 42.82700103),C01,TOC06,Q05,,36,AGE,5064,RACE,WHT,,,
,2017,2017,NY,New York,BRFSS,Screenings and Vaccines,High blood pressure ever,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,,%,PRCTG,Percentage,51.6,51.6,,,49.1,54.2,,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",,,POINT (-75.54397043 42.82700103),C03,TSC07,Q22,,36,AGE,65PLUS,RACE,WHT,,,
,2015,2020,NY,New York,BRFSS,Caregiving,Provide care for a friend or family member in past month,Percentage of older adults who provided care for a friend or family member within the past month,,%,PRCTG,Percentage,15.2,15.2,,,9.5,23.3,,Age Group,Overall,Race/Ethnicity,Hispanic,,,POINT (-75.54397043 42.82700103),C07,TGC01,Q36,,36,AGE,AGE_OVERALL,RACE,HIS,,,
,2019,2019,NY,New York,BRFSS,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that is happening more often or is getting worse in the preceding 12 months,,%,PRCTG,Percentage,8.4,8.4,,,6.6,10.5,,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",,,POINT (-75.54397043 42.82700103),C06,TCC01,Q30,,36,AGE,65PLUS,RACE,WHT,,,
,2017,2017,NY,New York,BRFSS,Screenings and Vaccines,High blood pressure ever,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,,%,PRCTG,Percentage,71.1,71.1,,,63.3,77.8,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-75.54397043 42.82700103),C03,TSC07,Q22,,36,AGE,65PLUS,RACE,BLK,,,
,2018,2018,NY,New York,BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,,%,PRCTG,Percentage,46.0,46.0,,,39.3,52.8,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-75.54397043 42.82700103),C01,TOC05,Q07,,36,AGE,65PLUS,RACE,BLK,,,
